week_start_date,ward,organism,antibiotic,susceptibility_percent,total_tested
2023-09-20,ICu,Pseudomonas aeruginosa,Levofloxacin,56.23,16
2023-09-27,ICu,Pseudomonas aeruginosa,Levofloxacin,64.69,6
2023-10-04,ICu,Pseudomonas aeruginosa,Levofloxacin,64.91,12
2023-10-11,ICu,Pseudomonas aeruginosa,Levofloxacin,69.16,21
2023-10-18,ICu,Pseudomonas aeruginosa,Levofloxacin,56.36,17
2023-10-25,ICu,Pseudomonas aeruginosa,Levofloxacin,44.87,15
2023-11-01,ICu,Pseudomonas aeruginosa,Levofloxacin,60.8,16
2023-11-08,ICu,Pseudomonas aeruginosa,Levofloxacin,64.36,9
2023-11-15,ICu,Pseudomonas aeruginosa,Levofloxacin,58.4,18
2023-11-22,ICu,Pseudomonas aeruginosa,Levofloxacin,66.34,7
2023-11-29,ICu,Pseudomonas aeruginosa,Levofloxacin,43.03,8
2023-12-06,ICu,Pseudomonas aeruginosa,Levofloxacin,68.99,15
2023-12-13,ICu,Pseudomonas aeruginosa,Levofloxacin,64.19,17
2023-12-20,ICu,Pseudomonas aeruginosa,Levofloxacin,57.65,14
2023-12-27,ICu,Pseudomonas aeruginosa,Levofloxacin,50.96,11
2024-01-03,ICu,Pseudomonas aeruginosa,Levofloxacin,62.05,17
2024-01-10,ICu,Pseudomonas aeruginosa,Levofloxacin,65.21,22
2024-01-17,ICu,Pseudomonas aeruginosa,Levofloxacin,60.12,7
2024-01-24,ICu,Pseudomonas aeruginosa,Levofloxacin,61.48,9
2024-01-31,ICu,Pseudomonas aeruginosa,Levofloxacin,55.06,6
2024-02-07,ICu,Pseudomonas aeruginosa,Levofloxacin,71.66,19
2024-02-14,ICu,Pseudomonas aeruginosa,Levofloxacin,63.85,14
2024-02-21,ICu,Pseudomonas aeruginosa,Levofloxacin,72.78,14
2024-02-28,ICu,Pseudomonas aeruginosa,Levofloxacin,67.91,17
2024-03-06,ICu,Pseudomonas aeruginosa,Levofloxacin,71.5,18
2024-03-13,ICu,Pseudomonas aeruginosa,Levofloxacin,74.26,15
2024-03-20,ICu,Pseudomonas aeruginosa,Levofloxacin,85.82,10
2024-03-27,ICu,Pseudomonas aeruginosa,Levofloxacin,73.22,18
2024-04-03,ICu,Pseudomonas aeruginosa,Levofloxacin,59.09,6
2024-04-10,ICu,Pseudomonas aeruginosa,Levofloxacin,63.83,7
2024-04-17,ICu,Pseudomonas aeruginosa,Levofloxacin,72.11,26
2024-04-24,ICu,Pseudomonas aeruginosa,Levofloxacin,60.32,11
2024-05-01,ICu,Pseudomonas aeruginosa,Levofloxacin,68.5,14
2024-05-08,ICu,Pseudomonas aeruginosa,Levofloxacin,63.53,18
2024-05-15,ICu,Pseudomonas aeruginosa,Levofloxacin,63.33,16
2024-05-22,ICu,Pseudomonas aeruginosa,Levofloxacin,65.83,14
2024-05-29,ICu,Pseudomonas aeruginosa,Levofloxacin,61.15,13
2024-06-05,ICu,Pseudomonas aeruginosa,Levofloxacin,64.14,18
2024-06-12,ICu,Pseudomonas aeruginosa,Levofloxacin,75.04,11
2024-06-19,ICu,Pseudomonas aeruginosa,Levofloxacin,66.8,7
2024-06-26,ICu,Pseudomonas aeruginosa,Levofloxacin,65.22,13
2024-07-03,ICu,Pseudomonas aeruginosa,Levofloxacin,74.77,19
2024-07-10,ICu,Pseudomonas aeruginosa,Levofloxacin,68.72,15
2024-07-17,ICu,Pseudomonas aeruginosa,Levofloxacin,57.66,18
2024-07-24,ICu,Pseudomonas aeruginosa,Levofloxacin,66.78,18
2024-07-31,ICu,Pseudomonas aeruginosa,Levofloxacin,42.58,1
2024-08-07,ICu,Pseudomonas aeruginosa,Levofloxacin,63.75,5
2024-08-14,ICu,Pseudomonas aeruginosa,Levofloxacin,67.07,19
2024-08-21,ICu,Pseudomonas aeruginosa,Levofloxacin,60.52,14
2024-08-28,ICu,Pseudomonas aeruginosa,Levofloxacin,64.33,15
2024-09-04,ICu,Pseudomonas aeruginosa,Levofloxacin,62.65,19
2024-09-11,ICu,Pseudomonas aeruginosa,Levofloxacin,41.25,15
2024-09-18,ICu,Pseudomonas aeruginosa,Levofloxacin,43.52,20
2024-09-25,ICu,Pseudomonas aeruginosa,Levofloxacin,50.28,17
2024-10-02,ICu,Pseudomonas aeruginosa,Levofloxacin,62.48,25
2024-10-09,ICu,Pseudomonas aeruginosa,Levofloxacin,57.11,22
2024-10-16,ICu,Pseudomonas aeruginosa,Levofloxacin,68.06,18
2024-10-23,ICu,Pseudomonas aeruginosa,Levofloxacin,43.21,16
2024-10-30,ICu,Pseudomonas aeruginosa,Levofloxacin,69.47,17
2024-11-06,ICu,Pseudomonas aeruginosa,Levofloxacin,53.96,21
2024-11-13,ICu,Pseudomonas aeruginosa,Levofloxacin,68.52,18
2024-11-20,ICu,Pseudomonas aeruginosa,Levofloxacin,61.01,6
2024-11-27,ICu,Pseudomonas aeruginosa,Levofloxacin,61.98,12
2024-12-04,ICu,Pseudomonas aeruginosa,Levofloxacin,77.19,21
2024-12-11,ICu,Pseudomonas aeruginosa,Levofloxacin,65.82,21
2024-12-18,ICu,Pseudomonas aeruginosa,Levofloxacin,45.03,21
2020-01-01,ICu,Pseudomonas aeruginosa,Gentamicin,83.44,14
2020-01-08,ICu,Pseudomonas aeruginosa,Gentamicin,72.85,14
2020-01-15,ICu,Pseudomonas aeruginosa,Gentamicin,82.04,5
2020-01-22,ICu,Pseudomonas aeruginosa,Gentamicin,75.58,16
2020-01-29,ICu,Pseudomonas aeruginosa,Gentamicin,79.89,8
2020-02-05,ICu,Pseudomonas aeruginosa,Gentamicin,77.93,0
2020-02-12,ICu,Pseudomonas aeruginosa,Gentamicin,71.15,13
2020-02-19,ICu,Pseudomonas aeruginosa,Gentamicin,70.22,16
2020-02-26,ICu,Pseudomonas aeruginosa,Gentamicin,77.53,12
2020-03-04,ICu,Pseudomonas aeruginosa,Gentamicin,82.01,18
2020-03-11,ICu,Pseudomonas aeruginosa,Gentamicin,62.39,6
2020-03-18,ICu,Pseudomonas aeruginosa,Gentamicin,73.74,18
2020-03-25,ICu,Pseudomonas aeruginosa,Gentamicin,70.08,15
2020-04-01,ICu,Pseudomonas aeruginosa,Gentamicin,75.48,11
2020-04-08,ICu,Pseudomonas aeruginosa,Gentamicin,68.23,19
2020-04-15,ICu,Pseudomonas aeruginosa,Gentamicin,68.99,11
2020-04-22,ICu,Pseudomonas aeruginosa,Gentamicin,68.92,23
2020-04-29,ICu,Pseudomonas aeruginosa,Gentamicin,70.97,15
2020-05-06,ICu,Pseudomonas aeruginosa,Gentamicin,59.86,15
2020-05-13,ICu,Pseudomonas aeruginosa,Gentamicin,68.19,8
2020-05-20,ICu,Pseudomonas aeruginosa,Gentamicin,63.72,12
2020-05-27,ICu,Pseudomonas aeruginosa,Gentamicin,72.97,12
2020-06-03,ICu,Pseudomonas aeruginosa,Gentamicin,76.44,24
2020-06-10,ICu,Pseudomonas aeruginosa,Gentamicin,70.2,14
2020-06-17,ICu,Pseudomonas aeruginosa,Gentamicin,75.43,8
2020-06-24,ICu,Pseudomonas aeruginosa,Gentamicin,80.07,15
2020-07-01,ICu,Pseudomonas aeruginosa,Gentamicin,74.84,4
2020-07-08,ICu,Pseudomonas aeruginosa,Gentamicin,78.34,8
2020-07-15,ICu,Pseudomonas aeruginosa,Gentamicin,64.8,18
2020-07-22,ICu,Pseudomonas aeruginosa,Gentamicin,67.1,14
2020-07-29,ICu,Pseudomonas aeruginosa,Gentamicin,57.09,14
2020-08-05,ICu,Pseudomonas aeruginosa,Gentamicin,68.49,19
2020-08-12,ICu,Pseudomonas aeruginosa,Gentamicin,49.18,12
2020-08-19,ICu,Pseudomonas aeruginosa,Gentamicin,66.15,16
2020-08-26,ICu,Pseudomonas aeruginosa,Gentamicin,67.36,18
2020-09-02,ICu,Pseudomonas aeruginosa,Gentamicin,61.55,23
2020-09-09,ICu,Pseudomonas aeruginosa,Gentamicin,77.24,8
2020-09-16,ICu,Pseudomonas aeruginosa,Gentamicin,44.62,11
2020-09-23,ICu,Pseudomonas aeruginosa,Gentamicin,59.3,18
2020-09-30,ICu,Pseudomonas aeruginosa,Gentamicin,61.3,15
2020-10-07,ICu,Pseudomonas aeruginosa,Gentamicin,65.34,14
2020-10-14,ICu,Pseudomonas aeruginosa,Gentamicin,59.6,29
2020-10-21,ICu,Pseudomonas aeruginosa,Gentamicin,60.57,18
2020-10-28,ICu,Pseudomonas aeruginosa,Gentamicin,45.74,22
2020-11-04,ICu,Pseudomonas aeruginosa,Gentamicin,62.16,17
2020-11-11,ICu,Pseudomonas aeruginosa,Gentamicin,58.25,6
2020-11-18,ICu,Pseudomonas aeruginosa,Gentamicin,63.29,11
2020-11-25,ICu,Pseudomonas aeruginosa,Gentamicin,64.79,8
2020-12-02,ICu,Pseudomonas aeruginosa,Gentamicin,59.96,14
2020-12-09,ICu,Pseudomonas aeruginosa,Gentamicin,60.65,15
2020-12-16,ICu,Pseudomonas aeruginosa,Gentamicin,71.19,16
2020-12-23,ICu,Pseudomonas aeruginosa,Gentamicin,69.9,15
2020-12-30,ICu,Pseudomonas aeruginosa,Gentamicin,78.83,7
2021-01-06,ICu,Pseudomonas aeruginosa,Gentamicin,73.84,22
2021-01-13,ICu,Pseudomonas aeruginosa,Gentamicin,70.64,10
2021-01-20,ICu,Pseudomonas aeruginosa,Gentamicin,61.45,21
2021-01-27,ICu,Pseudomonas aeruginosa,Gentamicin,69.59,18
2021-02-03,ICu,Pseudomonas aeruginosa,Gentamicin,77.19,13
2021-02-10,ICu,Pseudomonas aeruginosa,Gentamicin,63.71,6
2021-02-17,ICu,Pseudomonas aeruginosa,Gentamicin,76.82,14
2021-02-24,ICu,Pseudomonas aeruginosa,Gentamicin,83.83,14
2021-03-03,ICu,Pseudomonas aeruginosa,Gentamicin,65.31,15
2021-03-10,ICu,Pseudomonas aeruginosa,Gentamicin,63.67,16
2021-03-17,ICu,Pseudomonas aeruginosa,Gentamicin,89.24,12
2021-03-24,ICu,Pseudomonas aeruginosa,Gentamicin,77.43,15
2021-03-31,ICu,Pseudomonas aeruginosa,Gentamicin,66.63,14
2021-04-07,ICu,Pseudomonas aeruginosa,Gentamicin,79.28,23
2021-04-14,ICu,Pseudomonas aeruginosa,Gentamicin,67.1,12
2021-04-21,ICu,Pseudomonas aeruginosa,Gentamicin,72.8,22
2021-04-28,ICu,Pseudomonas aeruginosa,Gentamicin,64.42,0
2021-05-05,ICu,Pseudomonas aeruginosa,Gentamicin,52.9,19
2021-05-12,ICu,Pseudomonas aeruginosa,Gentamicin,81.36,19
2021-05-19,ICu,Pseudomonas aeruginosa,Gentamicin,82.67,13
2021-05-26,ICu,Pseudomonas aeruginosa,Gentamicin,71.01,10
2021-06-02,ICu,Pseudomonas aeruginosa,Gentamicin,70.3,11
2021-06-09,ICu,Pseudomonas aeruginosa,Gentamicin,65.73,17
2021-06-16,ICu,Pseudomonas aeruginosa,Gentamicin,74.09,17
2021-06-23,ICu,Pseudomonas aeruginosa,Gentamicin,62.0,14
2021-06-30,ICu,Pseudomonas aeruginosa,Gentamicin,71.39,14
2021-07-07,ICu,Pseudomonas aeruginosa,Gentamicin,61.23,16
2021-07-14,ICu,Pseudomonas aeruginosa,Gentamicin,73.51,11
2021-07-21,ICu,Pseudomonas aeruginosa,Gentamicin,66.13,16
2021-07-28,ICu,Pseudomonas aeruginosa,Gentamicin,68.61,15
2021-08-04,ICu,Pseudomonas aeruginosa,Gentamicin,49.39,17
2021-08-11,ICu,Pseudomonas aeruginosa,Gentamicin,59.33,17
2021-08-18,ICu,Pseudomonas aeruginosa,Gentamicin,56.71,11
2021-08-25,ICu,Pseudomonas aeruginosa,Gentamicin,43.74,18
2021-09-01,ICu,Pseudomonas aeruginosa,Gentamicin,52.4,14
2021-09-08,ICu,Pseudomonas aeruginosa,Gentamicin,64.42,19
2021-09-15,ICu,Pseudomonas aeruginosa,Gentamicin,62.5,15
2021-09-22,ICu,Pseudomonas aeruginosa,Gentamicin,80.14,18
2021-09-29,ICu,Pseudomonas aeruginosa,Gentamicin,71.44,16
2021-10-06,ICu,Pseudomonas aeruginosa,Gentamicin,55.58,13
2021-10-13,ICu,Pseudomonas aeruginosa,Gentamicin,49.3,12
2021-10-20,ICu,Pseudomonas aeruginosa,Gentamicin,64.73,16
2021-10-27,ICu,Pseudomonas aeruginosa,Gentamicin,67.42,19
2021-11-03,ICu,Pseudomonas aeruginosa,Gentamicin,61.76,13
2021-11-10,ICu,Pseudomonas aeruginosa,Gentamicin,78.58,17
2021-11-17,ICu,Pseudomonas aeruginosa,Gentamicin,53.11,14
2021-11-24,ICu,Pseudomonas aeruginosa,Gentamicin,63.96,10
2021-12-01,ICu,Pseudomonas aeruginosa,Gentamicin,54.07,8
2021-12-08,ICu,Pseudomonas aeruginosa,Gentamicin,67.05,11
2021-12-15,ICu,Pseudomonas aeruginosa,Gentamicin,75.76,19
2021-12-22,ICu,Pseudomonas aeruginosa,Gentamicin,74.73,19
2021-12-29,ICu,Pseudomonas aeruginosa,Gentamicin,63.77,10
2022-01-05,ICu,Pseudomonas aeruginosa,Gentamicin,67.44,13
2022-01-12,ICu,Pseudomonas aeruginosa,Gentamicin,79.64,16
2022-01-19,ICu,Pseudomonas aeruginosa,Gentamicin,82.82,19
2022-01-26,ICu,Pseudomonas aeruginosa,Gentamicin,68.41,16
2022-02-02,ICu,Pseudomonas aeruginosa,Gentamicin,71.78,10
2022-02-09,ICu,Pseudomonas aeruginosa,Gentamicin,56.95,17
2022-02-16,ICu,Pseudomonas aeruginosa,Gentamicin,63.33,3
2022-02-23,ICu,Pseudomonas aeruginosa,Gentamicin,71.8,14
2022-03-02,ICu,Pseudomonas aeruginosa,Gentamicin,83.27,11
2022-03-09,ICu,Pseudomonas aeruginosa,Gentamicin,79.51,14
2022-03-16,ICu,Pseudomonas aeruginosa,Gentamicin,73.89,9
2022-03-23,ICu,Pseudomonas aeruginosa,Gentamicin,75.19,15
2022-03-30,ICu,Pseudomonas aeruginosa,Gentamicin,69.95,15
2022-04-06,ICu,Pseudomonas aeruginosa,Gentamicin,67.37,17
2022-04-13,ICu,Pseudomonas aeruginosa,Gentamicin,87.06,18
2022-04-20,ICu,Pseudomonas aeruginosa,Gentamicin,70.16,15
2022-04-27,ICu,Pseudomonas aeruginosa,Gentamicin,57.96,12
2022-05-04,ICu,Pseudomonas aeruginosa,Gentamicin,84.51,16
2022-05-11,ICu,Pseudomonas aeruginosa,Gentamicin,65.56,12
2022-05-18,ICu,Pseudomonas aeruginosa,Gentamicin,79.25,5
2022-05-25,ICu,Pseudomonas aeruginosa,Gentamicin,97.0,14
2022-06-01,ICu,Pseudomonas aeruginosa,Gentamicin,75.84,22
2022-06-08,ICu,Pseudomonas aeruginosa,Gentamicin,62.15,19
2022-06-15,ICu,Pseudomonas aeruginosa,Gentamicin,58.68,19
2022-06-22,ICu,Pseudomonas aeruginosa,Gentamicin,73.24,10
2022-06-29,ICu,Pseudomonas aeruginosa,Gentamicin,69.66,15
2022-07-06,ICu,Pseudomonas aeruginosa,Gentamicin,80.13,14
2022-07-13,ICu,Pseudomonas aeruginosa,Gentamicin,58.99,18
2022-07-20,ICu,Pseudomonas aeruginosa,Gentamicin,72.81,21
2022-07-27,ICu,Pseudomonas aeruginosa,Gentamicin,71.07,13
2022-08-03,ICu,Pseudomonas aeruginosa,Gentamicin,71.25,5
2022-08-10,ICu,Pseudomonas aeruginosa,Gentamicin,57.98,7
2022-08-17,ICu,Pseudomonas aeruginosa,Gentamicin,68.95,11
2022-08-24,ICu,Pseudomonas aeruginosa,Gentamicin,59.38,10
2022-08-31,ICu,Pseudomonas aeruginosa,Gentamicin,68.03,13
2022-09-07,ICu,Pseudomonas aeruginosa,Gentamicin,67.67,17
2022-09-14,ICu,Pseudomonas aeruginosa,Gentamicin,49.38,11
2022-09-21,ICu,Pseudomonas aeruginosa,Gentamicin,63.73,10
2022-09-28,ICu,Pseudomonas aeruginosa,Gentamicin,74.11,12
2022-10-05,ICu,Pseudomonas aeruginosa,Gentamicin,71.69,11
2022-10-12,ICu,Pseudomonas aeruginosa,Gentamicin,64.84,18
2022-10-19,ICu,Pseudomonas aeruginosa,Gentamicin,69.77,11
2022-10-26,ICu,Pseudomonas aeruginosa,Gentamicin,63.03,12
2022-11-02,ICu,Pseudomonas aeruginosa,Gentamicin,68.84,12
2022-11-09,ICu,Pseudomonas aeruginosa,Gentamicin,66.33,10
2022-11-16,ICu,Pseudomonas aeruginosa,Gentamicin,72.97,5
2022-11-23,ICu,Pseudomonas aeruginosa,Gentamicin,72.98,19
2022-11-30,ICu,Pseudomonas aeruginosa,Gentamicin,67.85,16
2022-12-07,ICu,Pseudomonas aeruginosa,Gentamicin,57.06,5
2022-12-14,ICu,Pseudomonas aeruginosa,Gentamicin,61.31,19
2022-12-21,ICu,Pseudomonas aeruginosa,Gentamicin,70.29,18
2022-12-28,ICu,Pseudomonas aeruginosa,Gentamicin,71.24,15
2023-01-04,ICu,Pseudomonas aeruginosa,Gentamicin,76.89,9
2023-01-11,ICu,Pseudomonas aeruginosa,Gentamicin,74.81,18
2023-01-18,ICu,Pseudomonas aeruginosa,Gentamicin,68.5,16
2023-01-25,ICu,Pseudomonas aeruginosa,Gentamicin,67.03,13
2023-02-01,ICu,Pseudomonas aeruginosa,Gentamicin,71.45,9
2023-02-08,ICu,Pseudomonas aeruginosa,Gentamicin,64.82,18
2023-02-15,ICu,Pseudomonas aeruginosa,Gentamicin,64.16,6
2023-02-22,ICu,Pseudomonas aeruginosa,Gentamicin,87.84,13
2023-03-01,ICu,Pseudomonas aeruginosa,Gentamicin,65.68,17
2023-03-08,ICu,Pseudomonas aeruginosa,Gentamicin,67.7,16
2023-03-15,ICu,Pseudomonas aeruginosa,Gentamicin,60.29,19
2023-03-22,ICu,Pseudomonas aeruginosa,Gentamicin,77.38,19
2023-03-29,ICu,Pseudomonas aeruginosa,Gentamicin,71.31,12
2023-04-05,ICu,Pseudomonas aeruginosa,Gentamicin,87.23,14
2023-04-12,ICu,Pseudomonas aeruginosa,Gentamicin,75.55,18
2023-04-19,ICu,Pseudomonas aeruginosa,Gentamicin,78.98,16
2023-04-26,ICu,Pseudomonas aeruginosa,Gentamicin,76.93,15
2023-05-03,ICu,Pseudomonas aeruginosa,Gentamicin,71.24,7
2023-05-10,ICu,Pseudomonas aeruginosa,Gentamicin,71.53,5
2023-05-17,ICu,Pseudomonas aeruginosa,Gentamicin,64.85,18
2023-05-24,ICu,Pseudomonas aeruginosa,Gentamicin,77.29,10
2023-05-31,ICu,Pseudomonas aeruginosa,Gentamicin,82.14,21
2023-06-07,ICu,Pseudomonas aeruginosa,Gentamicin,57.27,13
2023-06-14,ICu,Pseudomonas aeruginosa,Gentamicin,82.96,11
2023-06-21,ICu,Pseudomonas aeruginosa,Gentamicin,57.18,17
2023-06-28,ICu,Pseudomonas aeruginosa,Gentamicin,62.07,19
2023-07-05,ICu,Pseudomonas aeruginosa,Gentamicin,65.99,16
2023-07-12,ICu,Pseudomonas aeruginosa,Gentamicin,66.6,20
2023-07-19,ICu,Pseudomonas aeruginosa,Gentamicin,60.28,10
2023-07-26,ICu,Pseudomonas aeruginosa,Gentamicin,70.44,12
2023-08-02,ICu,Pseudomonas aeruginosa,Gentamicin,73.32,4
2023-08-09,ICu,Pseudomonas aeruginosa,Gentamicin,65.28,4
2023-08-16,ICu,Pseudomonas aeruginosa,Gentamicin,59.38,18
2023-08-23,ICu,Pseudomonas aeruginosa,Gentamicin,61.57,15
2023-08-30,ICu,Pseudomonas aeruginosa,Gentamicin,64.33,13
2023-09-06,ICu,Pseudomonas aeruginosa,Gentamicin,56.44,7
2023-09-13,ICu,Pseudomonas aeruginosa,Gentamicin,51.45,18
2023-09-20,ICu,Pseudomonas aeruginosa,Gentamicin,61.81,8
2023-09-27,ICu,Pseudomonas aeruginosa,Gentamicin,52.16,0
2023-10-04,ICu,Pseudomonas aeruginosa,Gentamicin,64.45,16
2023-10-11,ICu,Pseudomonas aeruginosa,Gentamicin,70.95,12
2023-10-18,ICu,Pseudomonas aeruginosa,Gentamicin,48.47,14
2023-10-25,ICu,Pseudomonas aeruginosa,Gentamicin,56.14,22
2023-11-01,ICu,Pseudomonas aeruginosa,Gentamicin,54.61,15
2023-11-08,ICu,Pseudomonas aeruginosa,Gentamicin,58.13,16
2023-11-15,ICu,Pseudomonas aeruginosa,Gentamicin,65.96,11
2023-11-22,ICu,Pseudomonas aeruginosa,Gentamicin,68.2,18
2023-11-29,ICu,Pseudomonas aeruginosa,Gentamicin,64.65,14
2023-12-06,ICu,Pseudomonas aeruginosa,Gentamicin,59.0,11
2023-12-13,ICu,Pseudomonas aeruginosa,Gentamicin,58.82,19
2023-12-20,ICu,Pseudomonas aeruginosa,Gentamicin,64.1,14
2023-12-27,ICu,Pseudomonas aeruginosa,Gentamicin,83.38,21
2024-01-03,ICu,Pseudomonas aeruginosa,Gentamicin,70.82,20
2024-01-10,ICu,Pseudomonas aeruginosa,Gentamicin,56.29,17
2024-01-17,ICu,Pseudomonas aeruginosa,Gentamicin,75.97,17
2024-01-24,ICu,Pseudomonas aeruginosa,Gentamicin,62.11,18
2024-01-31,ICu,Pseudomonas aeruginosa,Gentamicin,76.6,20
2024-02-07,ICu,Pseudomonas aeruginosa,Gentamicin,64.04,21
2024-02-14,ICu,Pseudomonas aeruginosa,Gentamicin,82.08,19
2024-02-21,ICu,Pseudomonas aeruginosa,Gentamicin,70.22,9
2024-02-28,ICu,Pseudomonas aeruginosa,Gentamicin,69.44,5
2024-03-06,ICu,Pseudomonas aeruginosa,Gentamicin,71.58,11
2024-03-13,ICu,Pseudomonas aeruginosa,Gentamicin,70.77,16
2024-03-20,ICu,Pseudomonas aeruginosa,Gentamicin,82.75,15
2024-03-27,ICu,Pseudomonas aeruginosa,Gentamicin,59.19,17
2024-04-03,ICu,Pseudomonas aeruginosa,Gentamicin,71.54,19
2024-04-10,ICu,Pseudomonas aeruginosa,Gentamicin,83.29,11
2024-04-17,ICu,Pseudomonas aeruginosa,Gentamicin,68.6,20
2024-04-24,ICu,Pseudomonas aeruginosa,Gentamicin,59.26,11
2024-05-01,ICu,Pseudomonas aeruginosa,Gentamicin,86.19,19
2024-05-08,ICu,Pseudomonas aeruginosa,Gentamicin,70.07,10
2024-05-15,ICu,Pseudomonas aeruginosa,Gentamicin,63.85,17
2024-05-22,ICu,Pseudomonas aeruginosa,Gentamicin,67.3,13
2024-05-29,ICu,Pseudomonas aeruginosa,Gentamicin,62.9,22
2024-06-05,ICu,Pseudomonas aeruginosa,Gentamicin,71.86,12
2024-06-12,ICu,Pseudomonas aeruginosa,Gentamicin,58.12,15
2024-06-19,ICu,Pseudomonas aeruginosa,Gentamicin,64.95,14
2024-06-26,ICu,Pseudomonas aeruginosa,Gentamicin,63.94,16
2024-07-03,ICu,Pseudomonas aeruginosa,Gentamicin,55.24,10
2024-07-10,ICu,Pseudomonas aeruginosa,Gentamicin,54.68,3
2024-07-17,ICu,Pseudomonas aeruginosa,Gentamicin,54.24,14
2024-07-24,ICu,Pseudomonas aeruginosa,Gentamicin,68.27,6
2024-07-31,ICu,Pseudomonas aeruginosa,Gentamicin,52.56,10
2024-08-07,ICu,Pseudomonas aeruginosa,Gentamicin,49.59,10
2024-08-14,ICu,Pseudomonas aeruginosa,Gentamicin,65.32,18
2024-08-21,ICu,Pseudomonas aeruginosa,Gentamicin,64.44,18
2024-08-28,ICu,Pseudomonas aeruginosa,Gentamicin,58.13,6
2024-09-04,ICu,Pseudomonas aeruginosa,Gentamicin,62.22,21
2024-09-11,ICu,Pseudomonas aeruginosa,Gentamicin,59.79,13
2024-09-18,ICu,Pseudomonas aeruginosa,Gentamicin,66.97,10
2024-09-25,ICu,Pseudomonas aeruginosa,Gentamicin,63.58,14
2024-10-02,ICu,Pseudomonas aeruginosa,Gentamicin,56.42,13
2024-10-09,ICu,Pseudomonas aeruginosa,Gentamicin,53.44,12
2024-10-16,ICu,Pseudomonas aeruginosa,Gentamicin,54.73,1
2024-10-23,ICu,Pseudomonas aeruginosa,Gentamicin,54.54,20
2024-10-30,ICu,Pseudomonas aeruginosa,Gentamicin,61.2,22
2024-11-06,ICu,Pseudomonas aeruginosa,Gentamicin,55.2,12
2024-11-13,ICu,Pseudomonas aeruginosa,Gentamicin,50.66,11
2024-11-20,ICu,Pseudomonas aeruginosa,Gentamicin,62.17,21
2024-11-27,ICu,Pseudomonas aeruginosa,Gentamicin,39.55,15
2024-12-04,ICu,Pseudomonas aeruginosa,Gentamicin,63.6,18
2024-12-11,ICu,Pseudomonas aeruginosa,Gentamicin,61.33,15
2024-12-18,ICu,Pseudomonas aeruginosa,Gentamicin,64.51,4
2020-01-01,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,65.51,11
2020-01-08,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,61.39,9
2020-01-15,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,71.69,14
2020-01-22,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,65.01,8
2020-01-29,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,72.56,26
2020-02-05,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,74.9,12
2020-02-12,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,75.08,10
2020-02-19,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,71.28,21
2020-02-26,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,80.44,12
2020-03-04,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,69.85,14
2020-03-11,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,78.06,7
2020-03-18,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,75.7,16
2020-03-25,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,78.83,14
2020-04-01,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,69.11,14
2020-04-08,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,72.73,15
2020-04-15,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,65.69,17
2020-04-22,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,66.15,8
2020-04-29,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,70.76,13
2020-05-06,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,65.89,15
2020-05-13,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,61.84,9
2020-05-20,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,69.62,12
2020-05-27,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,70.05,6
2020-06-03,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,81.08,12
2020-06-10,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,58.3,17
2020-06-17,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,65.52,18
2020-06-24,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,71.5,15
2020-07-01,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,64.63,18
2020-07-08,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,63.83,5
2020-07-15,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,65.08,15
2020-07-22,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,65.27,18
2020-07-29,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,62.63,15
2020-08-05,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,72.99,11
2020-08-12,ICu,Pseudomonas aeruginosa,Piperacillin/Tazobactam,77.28,11
